StateCode,Age,Year,Weight,Age18,LowIncome,InCollege,After,Georgia,AfterGeorgia,Black
59,18,90,2149,1,0,1,0,0,0,0
59,19,90,1328,0,1,1,0,0,0,0
59,19,90,1721,0,,0,0,0,0,1
59,19,90,1925,0,,0,0,0,0,0
59,18,90,2626,1,1,1,0,0,0,0
59,18,90,1990,1,,1,0,0,0,0
59,18,90,1965,1,1,0,0,0,0,0
59,19,90,1714,0,1,1,0,0,0,0
59,18,90,2170,1,,0,0,0,0,1
59,19,90,1972,0,1,1,0,0,0,1
59,19,90,1603,0,1,1,0,0,0,0
59,19,90,2693,0,1,1,0,0,0,1
59,18,90,1789,1,0,1,0,0,0,0
59,19,90,2716,0,1,1,0,0,0,0
59,18,90,1795,1,,0,0,0,0,1
59,19,90,1567,0,0,1,0,0,0,0
59,19,90,1557,0,1,0,0,0,0,0
59,19,90,2231,0,1,1,0,0,0,0
59,19,90,1792,0,,0,0,0,0,0
59,19,90,2779,0,,1,0,0,0,1
59,19,90,1802,0,1,0,0,0,0,0
59,18,90,1783,1,1,0,0,0,0,0
59,18,90,3026,1,,0,0,0,0,1
59,18,90,1746,1,1,1,0,0,0,1
59,18,90,1806,1,1,0,0,0,0,0
59,18,90,2236,1,0,1,0,0,0,0
59,18,90,1980,1,0,0,0,0,0,0
59,19,90,1921,0,1,0,0,0,0,0
59,18,90,1471,1,,0,0,0,0,0
59,18,90,1878,1,0,1,0,0,0,0
59,19,90,1906,0,1,0,0,0,0,0
59,19,90,1960,0,1,0,0,0,0,0
59,19,90,2084,0,0,0,0,0,0,0
59,18,91,1608,1,,1,0,0,0,0
59,18,91,1618,1,,1,0,0,0,0
59,19,91,2409,0,0,1,0,0,0,0
59,18,91,1543,1,1,0,0,0,0,0
59,18,91,1615,1,0,0,0,0,0,0
59,19,91,2453,0,,0,0,0,0,0
59,18,91,2211,1,0,1,0,0,0,0
59,19,91,2009,0,1,0,0,0,0,0
59,18,91,2610,1,1,0,0,0,0,1
59,18,91,2267,1,1,1,0,0,0,0
59,19,91,1511,0,,1,0,0,0,0
59,18,91,1460,1,,0,0,0,0,0
59,18,91,3206,1,1,0,0,0,0,1
59,19,91,1534,0,1,0,0,0,0,0
59,18,91,2214,1,,0,0,0,0,1
59,18,91,1424,1,,0,0,0,0,0
59,19,91,1998,0,,1,0,0,0,0
59,18,91,2315,1,1,0,0,0,0,0
59,19,91,1852,0,0,1,0,0,0,0
59,18,91,2165,1,0,1,0,0,0,1
59,19,91,1745,0,1,1,0,0,0,0
59,19,91,2173,0,1,0,0,0,0,0
59,18,91,2160,1,,1,0,0,0,0
59,19,91,1890,0,0,0,0,0,0,0
59,19,91,2126,0,,1,0,0,0,0
59,19,91,2110,0,1,1,0,0,0,1
59,19,91,1936,0,,0,0,0,0,0
59,18,91,2125,1,1,1,0,0,0,1
59,19,91,1504,0,1,1,0,0,0,0
59,18,91,2160,1,1,0,0,0,0,1
59,19,91,2029,0,,0,0,0,0,0
59,18,91,1763,1,1,1,0,0,0,0
59,18,91,2052,1,0,1,0,0,0,0
59,18,91,1938,1,,0,0,0,0,0
59,19,91,1867,0,1,1,0,0,0,1
59,18,91,2309,1,1,0,0,0,0,0
59,19,91,1852,0,1,1,0,0,0,0
59,18,91,1731,1,,0,0,0,0,0
59,18,91,1683,1,1,0,0,0,0,1
59,19,91,2213,0,1,0,0,0,0,0
59,18,91,2228,1,,0,0,0,0,0
59,19,91,2268,0,1,0,0,0,0,0
59,19,91,1620,0,1,1,0,0,0,0
59,19,91,1488,0,,1,0,0,0,0
59,19,91,1632,0,1,0,0,0,0,1
59,19,91,2180,0,1,0,0,0,0,0
59,19,91,2400,0,,0,0,0,0,1
59,18,91,2232,1,1,0,0,0,0,1
59,19,91,2051,0,0,1,0,0,0,0
59,19,91,3321,0,,0,0,0,0,0
59,18,91,2237,1,0,0,0,0,0,0
59,18,91,1926,1,1,0,0,0,0,0
59,19,91,1685,0,0,1,0,0,0,0
59,18,91,2210,1,0,1,0,0,0,0
59,19,91,2739,0,1,1,0,0,0,1
59,18,91,2262,1,1,1,0,0,0,0
59,18,91,2154,1,1,1,0,0,0,0
59,18,91,1337,1,1,1,0,0,0,0
59,19,91,2182,0,0,1,0,0,0,0
59,19,91,2432,0,,0,0,0,0,0
59,19,91,1806,0,,1,0,0,0,0
59,19,91,2906,0,1,0,0,0,0,0
59,18,91,2071,1,0,1,0,0,0,0
59,18,91,1518,1,,1,0,0,0,0
59,18,91,2219,1,1,1,0,0,0,0
59,18,91,2354,1,0,1,0,0,0,0
59,18,91,2109,1,,1,0,0,0,1
59,18,91,1824,1,,1,0,0,0,0
59,18,91,2798,1,,0,0,0,0,0
59,18,91,2176,1,0,1,0,0,0,0
59,18,91,1713,1,,1,0,0,0,0
59,19,91,2722,0,,0,0,0,0,0
59,19,91,2428,0,1,1,0,0,0,0
59,18,91,2146,1,1,0,0,0,0,1
59,19,91,2778,0,1,0,0,0,0,1
59,19,91,1580,0,1,0,0,0,0,0
59,19,91,2647,0,1,1,0,0,0,0
59,19,91,1826,0,1,0,0,0,0,1
59,19,91,2078,0,,0,0,0,0,0
59,18,91,2228,1,,0,0,0,0,0
59,19,91,3078,0,1,1,0,0,0,0
59,19,91,1506,0,0,0,0,0,0,0
59,19,91,1974,0,,1,0,0,0,0
59,18,91,1615,1,0,0,0,0,0,0
59,18,91,1532,1,1,0,0,0,0,0
59,19,91,1525,0,0,1,0,0,0,0
59,19,91,1752,0,,0,0,0,0,0
59,19,91,2693,0,1,0,0,0,0,0
59,18,91,3776,1,,1,0,0,0,0
59,19,91,3321,0,1,1,0,0,0,0
59,19,91,1705,0,0,1,0,0,0,0
59,18,91,1798,1,0,1,0,0,0,0
59,19,91,3159,0,1,0,0,0,0,0
59,19,91,1909,0,1,0,0,0,0,0
59,18,91,1969,1,1,0,0,0,0,0
59,18,91,6578,1,1,0,0,0,0,0
59,19,91,1848,0,,1,0,0,0,0
59,19,91,2767,0,1,1,0,0,0,0
59,18,91,1775,1,1,0,0,0,0,1
59,18,91,1497,1,0,1,0,0,0,0
59,19,91,1938,0,,0,0,0,0,0
59,18,91,1748,1,,0,0,0,0,0
59,18,91,1805,1,,0,0,0,0,0
59,18,91,1713,1,,1,0,0,0,0
59,19,91,2158,0,,0,0,0,0,0
59,19,91,3635,0,,0,0,0,0,0
59,18,91,2039,1,1,1,0,0,0,1
59,18,91,2219,1,1,0,0,0,0,0
59,18,91,1938,1,1,1,0,0,0,0
59,18,91,2037,1,,0,0,0,0,0
59,19,91,2062,0,1,0,0,0,0,0
59,18,91,2021,1,0,1,0,0,0,0
59,19,91,3078,0,1,1,0,0,0,0
59,18,91,1880,1,0,1,0,0,0,1
59,18,91,1626,1,,0,0,0,0,0
59,18,91,2090,1,1,0,0,0,0,0
59,19,91,1713,0,1,0,0,0,0,0
59,18,91,2018,1,0,1,0,0,0,0
59,18,91,3932,1,1,0,0,0,0,1
59,19,91,1974,0,1,1,0,0,0,0
59,18,91,2191,1,0,1,0,0,0,1
59,18,91,1731,1,1,1,0,0,0,0
59,18,91,2522,1,1,0,0,0,0,1
59,18,91,1991,1,1,0,0,0,0,0
59,18,91,2531,1,1,1,0,0,0,0
59,19,91,1703,0,1,0,0,0,0,0
59,19,91,1663,0,1,0,0,0,0,1
59,18,91,1518,1,,0,0,0,0,0
59,19,91,1770,0,,0,0,0,0,0
59,19,91,2015,0,,1,0,0,0,0
59,18,91,1683,1,,0,0,0,0,0
59,19,91,2282,0,0,1,0,0,0,0
59,18,91,2066,1,1,0,0,0,0,0
59,18,91,2037,1,1,0,0,0,0,0
59,18,91,2212,1,1,1,0,0,0,1
59,19,91,2998,0,0,1,0,0,0,0
59,19,91,2771,0,1,0,0,0,0,0
59,19,91,2204,0,,0,0,0,0,1
59,18,91,1840,1,0,1,0,0,0,0
59,18,91,1482,1,1,1,0,0,0,0
59,19,91,1882,0,,0,0,0,0,0
59,18,91,2319,1,1,0,0,0,0,1
59,18,91,1916,1,1,1,0,0,0,0
59,19,91,5728,0,1,1,0,0,0,0
59,18,91,1596,1,1,0,0,0,0,0
59,18,91,2756,1,1,1,0,0,0,0
59,18,91,1711,1,,0,0,0,0,0
59,18,91,2433,1,0,0,0,0,0,0
59,18,91,2179,1,1,1,0,0,0,0
59,18,91,1745,1,,0,0,0,0,1
59,19,91,1705,0,1,1,0,0,0,0
59,18,91,1950,1,0,0,0,0,0,0
59,18,91,2231,1,,0,0,0,0,0
59,19,91,1752,0,,0,0,0,0,0
59,18,91,2000,1,,0,0,0,0,0
59,19,91,2286,0,1,0,0,0,0,1
59,19,91,1796,0,1,0,0,0,0,0
59,19,91,1703,0,1,1,0,0,0,0
59,19,91,1561,0,,1,0,0,0,0
59,19,91,1796,0,,1,0,0,0,0
59,18,91,2087,1,0,0,0,0,0,0
59,19,91,1977,0,1,0,0,0,0,0
59,19,91,1902,0,0,0,0,0,0,0
59,19,91,2571,0,,0,0,0,0,1
59,19,91,2647,0,,0,0,0,0,0
59,19,91,2821,0,1,0,0,0,0,1
59,18,91,1938,1,1,0,0,0,0,0
59,19,91,2409,0,0,1,0,0,0,0
59,18,91,2349,1,,0,0,0,0,0
59,19,91,1620,0,,0,0,0,0,0
59,18,92,2412,1,,0,0,0,0,0
59,19,92,2479,0,1,0,0,0,0,0
59,19,92,2098,0,,0,0,0,0,0
59,19,92,2300,0,,0,0,0,0,0
59,19,92,2427,0,0,1,0,0,0,0
59,19,92,2508,0,,1,0,0,0,0
59,18,92,2173,1,1,0,0,0,0,1
59,18,92,2061,1,1,1,0,0,0,0
59,18,92,1605,1,1,0,0,0,0,0
59,19,92,2593,0,,0,0,0,0,0
59,18,92,2087,1,1,0,0,0,0,1
59,18,92,2119,1,1,1,0,0,0,0
59,19,92,2799,0,1,0,0,0,0,1
59,19,92,2794,0,1,1,0,0,0,1
59,18,92,2594,1,1,0,0,0,0,1
59,18,92,1940,1,1,0,0,0,0,0
59,18,92,1489,1,1,0,0,0,0,1
59,19,92,2399,0,1,0,0,0,0,0
59,19,92,2409,0,,0,0,0,0,0
59,18,92,2165,1,0,0,0,0,0,0
59,19,92,2494,0,1,1,0,0,0,0
59,18,92,2247,1,1,0,0,0,0,1
59,19,92,2028,0,,0,0,0,0,0
59,18,92,2337,1,,0,0,0,0,0
59,19,92,2461,0,,0,0,0,0,0
59,18,92,2000,1,,0,0,0,0,1
59,18,92,2163,1,,1,0,0,0,0
59,19,92,2626,0,0,1,0,0,0,0
59,19,92,2593,0,1,0,0,0,0,0
59,18,92,2282,1,,1,0,0,0,0
59,19,92,2055,0,0,1,0,0,0,0
59,19,92,1696,0,1,1,0,0,0,0
59,19,92,3155,0,1,1,0,0,0,0
59,18,92,2222,1,,0,0,0,0,1
59,19,92,6405,0,1,0,0,0,0,0
59,18,92,1924,1,,0,0,0,0,1
59,19,92,1874,0,,0,0,0,0,0
59,18,92,2022,1,1,1,0,0,0,0
59,18,92,1546,1,1,0,0,0,0,1
59,18,92,1840,1,1,0,0,0,0,1
59,18,92,2052,1,1,0,0,0,0,0
59,18,92,2181,1,,0,0,0,0,1
59,19,92,2481,0,,0,0,0,0,0
59,19,92,1994,0,1,1,0,0,0,0
59,18,92,2699,1,,0,0,0,0,0
59,19,92,2772,0,1,0,0,0,0,0
59,18,92,1874,1,1,0,0,0,0,0
59,18,92,,1,1,0,0,0,0,1
59,19,92,1983,0,1,0,0,0,0,0
59,19,92,2210,0,1,1,0,0,0,0
59,18,92,1270,1,0,0,0,0,0,0
59,18,92,2000,1,1,1,0,0,0,1
59,19,92,4498,0,0,1,0,0,0,0
59,19,92,2553,0,1,1,0,0,0,0
59,18,92,2035,1,1,1,0,0,0,0
59,19,92,2289,0,1,0,0,0,0,0
59,18,92,1949,1,1,1,0,0,0,1
59,18,92,2313,1,1,1,0,0,0,0
59,18,92,2001,1,1,0,0,0,0,0
59,18,92,1935,1,1,0,0,0,0,1
59,18,92,2241,1,,0,0,0,0,1
59,19,92,2089,0,0,1,0,0,0,0
59,19,92,2040,0,,0,0,0,0,1
59,18,92,2414,1,0,1,0,0,0,0
59,19,92,2629,0,,0,0,0,0,1
59,19,92,2517,0,1,1,0,0,0,0
59,19,92,1233,0,1,1,0,0,0,0
59,18,92,1673,1,,0,0,0,0,1
59,19,92,1792,0,1,1,0,0,0,1
59,19,92,2595,0,,0,0,0,0,0
59,19,92,2429,0,,1,0,0,0,0
59,19,92,2226,0,1,0,0,0,0,0
59,19,92,2457,0,,0,0,0,0,0
59,19,92,2483,0,1,0,0,0,0,0
59,19,92,1719,0,1,0,0,0,0,1
59,19,92,2054,0,0,1,0,0,0,0
59,18,92,4198,1,0,1,0,0,0,0
59,19,92,2469,0,1,0,0,0,0,0
59,18,92,1657,1,,0,0,0,0,1
59,18,92,1578,1,1,0,0,0,0,0
59,18,92,2081,1,0,1,0,0,0,0
59,19,92,2409,0,,0,0,0,0,0
59,19,92,2472,0,0,1,0,0,0,1
59,18,92,2027,1,0,1,0,0,0,0
59,18,92,2768,1,1,1,0,0,0,0
59,18,92,2313,1,,0,0,0,0,0
59,18,92,2233,1,,0,0,0,0,0
59,18,92,2146,1,0,1,0,0,0,0
59,18,92,2337,1,0,1,0,0,0,0
59,19,92,2783,0,,1,0,0,0,1
59,19,92,2076,0,,0,0,0,0,0
59,19,92,2003,0,,0,0,0,0,0
59,18,92,2151,1,0,1,0,0,0,0
59,19,92,2536,0,0,1,0,0,0,0
59,18,92,1907,1,1,0,0,0,0,0
59,18,92,1512,1,1,1,0,0,0,0
59,18,92,2581,1,1,0,0,0,0,0
59,19,92,2586,0,,0,0,0,0,0
59,19,92,2644,0,,0,0,0,0,0
59,19,92,2705,0,0,1,0,0,0,0
59,18,92,2096,1,,0,0,0,0,0
59,19,92,2988,0,1,1,0,0,0,1
59,19,92,2756,0,1,0,0,0,0,0
59,18,92,2396,1,1,1,0,0,0,1
59,19,92,2681,0,1,0,0,0,0,1
59,19,92,2554,0,1,1,0,0,0,0
59,18,92,2396,1,,0,0,0,0,1
59,19,92,2722,0,,0,0,0,0,1
59,18,92,2439,1,1,0,0,0,0,1
59,19,92,2162,0,,0,0,0,0,0
59,19,92,1874,0,,0,0,0,0,0
59,19,92,2410,0,1,0,0,0,0,0
59,18,92,2256,1,1,0,0,0,0,0
59,18,92,2014,1,0,0,0,0,0,0
59,18,92,2051,1,0,0,0,0,0,0
59,19,92,2757,0,0,1,0,0,0,0
59,18,92,2013,1,1,0,0,0,0,1
59,18,92,2133,1,1,0,0,0,0,0
59,18,92,2303,1,1,0,0,0,0,0
59,19,92,2794,0,1,1,0,0,0,1
59,19,93,2378,0,,1,1,0,0,0
59,18,93,2149,1,0,1,1,0,0,0
59,19,93,3562,0,1,0,1,0,0,1
59,19,93,1476,0,,0,1,0,0,0
59,19,93,2133,0,1,0,1,0,0,1
59,19,93,2089,0,,0,1,0,0,0
59,18,93,1822,1,0,0,1,0,0,0
59,18,93,2180,1,1,0,1,0,0,0
59,19,93,2113,0,,0,1,0,0,0
59,18,93,2147,1,0,1,1,0,0,0
59,18,93,1224,1,0,1,1,0,0,1
59,18,93,3338,1,1,0,1,0,0,0
59,19,93,2490,0,,1,1,0,0,1
59,18,93,2126,1,,0,1,0,0,0
59,18,93,3308,1,1,1,1,0,0,0
59,18,93,2172,1,1,0,1,0,0,0
59,18,93,1923,1,,0,1,0,0,0
59,19,93,2881,0,1,1,1,0,0,0
59,19,93,3388,0,,0,1,0,0,1
59,18,93,2887,1,0,1,1,0,0,0
59,19,93,2067,0,,0,1,0,0,0
59,19,93,1790,0,1,1,1,0,0,0
59,19,93,2391,0,1,1,1,0,0,0
59,19,93,3129,0,1,0,1,0,0,0
59,18,93,1985,1,1,0,1,0,0,1
59,18,93,2984,1,1,1,1,0,0,0
59,19,93,2720,0,,1,1,0,0,0
59,18,93,2408,1,,0,1,0,0,1
59,18,93,2259,1,1,1,1,0,0,0
59,19,93,2268,0,,0,1,0,0,1
59,19,93,2304,0,1,0,1,0,0,1
59,18,93,3071,1,,1,1,0,0,1
59,19,93,1540,0,,0,1,0,0,0
59,18,93,1962,1,1,0,1,0,0,0
59,19,93,2323,0,,0,1,0,0,1
59,18,93,1758,1,1,0,1,0,0,0
59,18,93,2263,1,1,0,1,0,0,0
59,19,93,2495,0,1,1,1,0,0,0
59,18,93,2212,1,1,0,1,0,0,0
59,18,93,2190,1,1,0,1,0,0,0
59,19,93,1891,0,1,0,1,0,0,0
59,19,93,2977,0,1,0,1,0,0,0
59,19,93,2290,0,1,0,1,0,0,0
59,18,93,1983,1,1,0,1,0,0,0
59,19,93,1524,0,1,1,1,0,0,0
59,19,93,3226,0,,0,1,0,0,0
59,19,93,1524,0,0,1,1,0,0,0
59,19,93,2232,0,1,0,1,0,0,1
59,18,93,2212,1,1,1,1,0,0,0
59,18,93,2263,1,1,1,1,0,0,0
59,18,93,2197,1,0,1,1,0,0,0
59,18,93,1709,1,1,1,1,0,0,0
59,19,93,2438,0,1,0,1,0,0,0
59,19,93,1237,0,,0,1,0,0,1
59,19,93,2446,0,0,1,1,0,0,0
59,18,93,2360,1,1,0,1,0,0,1
59,19,93,2846,0,1,0,1,0,0,0
59,18,93,4446,1,0,1,1,0,0,0
59,19,93,2173,0,1,0,1,0,0,1
59,18,93,2490,1,1,0,1,0,0,1
59,19,93,2146,0,1,1,1,0,0,1
59,19,93,2247,0,,1,1,0,0,0
59,19,93,2396,0,0,0,1,0,0,0
59,18,93,2186,1,1,1,1,0,0,1
59,18,93,1884,1,1,0,1,0,0,0
59,19,93,1587,0,0,1,1,0,0,0
59,19,93,2130,0,1,1,1,0,0,1
59,18,93,2172,1,1,0,1,0,0,0
59,19,93,2287,0,,0,1,0,0,0
59,19,93,1809,0,,0,1,0,0,0
59,18,93,2917,1,1,0,1,0,0,0
59,19,93,3341,0,1,0,1,0,0,1
59,18,93,2060,1,0,1,1,0,0,0
59,19,93,1563,0,1,1,1,0,0,0
59,19,93,1524,0,1,1,1,0,0,0
59,19,93,2863,0,,0,1,0,0,0
59,19,93,2279,0,1,1,1,0,0,0
59,19,93,3150,0,,0,1,0,0,0
59,19,93,2056,0,0,1,1,0,0,0
59,19,93,3174,0,,0,1,0,0,1
59,19,93,2173,0,,0,1,0,0,1
59,18,93,2006,1,,0,1,0,0,1
59,19,93,2527,0,1,0,1,0,0,0
59,18,93,1839,1,1,1,1,0,0,0
59,18,93,2542,1,1,0,1,0,0,1
59,18,93,1805,1,0,0,1,0,0,0
59,19,93,1919,0,1,0,1,0,0,1
59,18,93,2031,1,,1,1,0,0,0
59,19,93,2090,0,,0,1,0,0,1
59,18,93,2190,1,1,0,1,0,0,0
59,19,93,2790,0,0,1,1,0,0,0
59,19,93,1196,0,1,1,1,0,0,0
59,19,93,2695,0,1,0,1,0,0,0
59,18,93,2067,1,1,1,1,0,0,0
59,19,93,1224,0,0,0,1,0,0,1
59,18,93,2579,1,1,1,1,0,0,1
59,18,93,1843,1,0,1,1,0,0,0
59,19,93,1840,0,,0,1,0,0,0
59,19,93,3103,0,,0,1,0,0,0
59,18,93,2010,1,1,0,1,0,0,0
59,19,93,2113,0,1,0,1,0,0,0
59,19,93,2097,0,1,0,1,0,0,0
59,18,93,1600,1,,0,1,0,0,0
59,18,93,3215,1,1,1,1,0,0,0
59,19,93,2401,0,1,0,1,0,0,1
59,18,93,5347,1,1,1,1,0,0,0
59,19,93,2414,0,,0,1,0,0,0
59,19,93,2426,0,0,0,1,0,0,0
59,18,93,2943,1,1,0,1,0,0,1
59,18,93,2091,1,1,1,1,0,0,0
59,18,93,1227,1,1,1,1,0,0,1
59,19,93,2470,0,,0,1,0,0,1
59,18,93,2142,1,,0,1,0,0,0
59,18,93,3731,1,,0,1,0,0,0
59,19,93,1799,0,,0,1,0,0,0
59,18,93,1822,1,1,1,1,0,0,0
59,18,93,2087,1,,0,1,0,0,0
59,19,93,2580,0,1,1,1,0,0,0
59,18,93,1758,1,1,0,1,0,0,0
59,19,93,2121,0,,0,1,0,0,0
59,18,93,1494,1,1,1,1,0,0,0
59,18,93,1504,1,0,1,1,0,0,0
59,18,93,1885,1,1,0,1,0,0,0
59,19,93,2140,0,1,0,1,0,0,0
59,18,93,2018,1,,1,1,0,0,0
59,18,93,2837,1,1,0,1,0,0,0
59,19,94,2971,0,,1,1,0,0,1
59,19,94,2370,0,0,1,1,0,0,0
59,18,94,1694,1,1,0,1,0,0,0
59,18,94,3195,1,1,0,1,0,0,1
59,18,94,2535,1,1,0,1,0,0,0
59,19,94,4916,0,1,0,1,0,0,0
59,18,94,3009,1,,0,1,0,0,0
59,19,94,2178,0,0,0,1,0,0,0
59,18,94,2478,1,1,1,1,0,0,0
59,19,94,6621,0,1,1,1,0,0,0
59,18,94,2159,1,1,0,1,0,0,0
59,19,94,2368,0,1,1,1,0,0,0
59,19,94,4095,0,1,1,1,0,0,0
59,18,94,2632,1,,0,1,0,0,0
59,18,94,2662,1,,0,1,0,0,1
59,19,94,1894,0,1,1,1,0,0,0
59,19,94,2920,0,1,0,1,0,0,1
59,19,94,2304,0,,1,1,0,0,0
59,18,94,1986,1,1,0,1,0,0,0
59,18,94,3712,1,1,0,1,0,0,1
59,18,94,1727,1,1,1,1,0,0,0
59,19,94,2650,0,1,1,1,0,0,1
59,18,94,1878,1,,1,1,0,0,0
59,18,94,3346,1,1,1,1,0,0,0
59,18,94,2658,1,,0,1,0,0,0
59,18,94,2484,1,1,1,1,0,0,0
59,18,94,2557,1,,0,1,0,0,1
59,18,94,3661,1,,0,1,0,0,0
59,19,94,2350,0,,0,1,0,0,0
59,18,94,1603,1,,0,1,0,0,0
59,19,94,2378,0,0,0,1,0,0,0
59,18,94,2951,1,,0,1,0,0,1
59,18,94,3086,1,,0,1,0,0,1
59,19,94,3181,0,0,0,1,0,0,0
59,19,94,2401,0,,0,1,0,0,0
59,19,94,2812,0,1,0,1,0,0,0
59,19,94,1822,0,1,1,1,0,0,0
59,18,94,2557,1,,0,1,0,0,1
59,19,94,2045,0,1,0,1,0,0,0
59,18,94,3467,1,1,0,1,0,0,1
59,19,94,5015,0,,0,1,0,0,0
59,18,94,2584,1,1,0,1,0,0,0
59,19,94,2945,0,1,0,1,0,0,0
59,19,94,1931,0,1,0,1,0,0,0
59,19,94,2749,0,,0,1,0,0,0
59,18,94,1686,1,,0,1,0,0,0
59,19,94,3135,0,0,1,1,0,0,0
59,18,94,3164,1,,1,1,0,0,1
59,19,94,1838,0,1,1,1,0,0,1
59,19,94,2178,0,1,0,1,0,0,0
59,18,94,3661,1,,0,1,0,0,0
59,18,94,2326,1,1,0,1,0,0,0
59,19,94,2790,0,0,0,1,0,0,0
59,18,94,2664,1,0,0,1,0,0,0
59,19,94,2931,0,,0,1,0,0,0
59,18,94,2389,1,1,1,1,0,0,0
59,19,94,3267,0,,0,1,0,0,1
59,18,94,2690,1,,1,1,0,0,0
59,18,94,2110,1,,0,1,0,0,0
59,18,94,2960,1,,1,1,0,0,0
59,18,94,2154,1,,0,1,0,0,0
59,19,94,2045,0,1,0,1,0,0,0
59,19,94,2274,0,,0,1,0,0,0
59,19,94,2240,0,0,1,1,0,0,0
59,18,94,3559,1,1,0,1,0,0,0
59,18,94,2077,1,,0,1,0,0,0
59,19,94,3794,0,1,1,1,0,0,1
59,18,94,2924,1,0,1,1,0,0,0
59,19,94,2550,0,1,0,1,0,0,1
59,19,94,3539,0,1,0,1,0,0,1
59,18,94,3460,1,1,0,1,0,0,1
59,18,94,2542,1,0,1,1,0,0,0
59,18,94,2277,1,1,1,1,0,0,0
59,18,94,2165,1,1,0,1,0,0,0
59,18,94,2722,1,0,0,1,0,0,0
59,18,94,3627,1,1,0,1,0,0,1
59,18,94,2151,1,1,1,1,0,0,0
59,19,94,2091,0,,0,1,0,0,0
59,18,94,5314,1,,0,1,0,0,0
59,18,94,2695,1,1,0,1,0,0,0
59,18,94,1884,1,1,0,1,0,0,0
59,18,94,2017,1,0,1,1,0,0,0
59,19,94,1727,0,1,0,1,0,0,0
59,19,94,2326,0,1,1,1,0,0,0
59,18,94,2271,1,1,1,1,0,0,0
59,18,94,3396,1,,0,1,0,0,1
59,18,94,2584,1,,0,1,0,0,0
59,18,94,2878,1,1,1,1,0,0,0
59,18,94,2577,1,,0,1,0,0,0
59,18,94,2110,1,,0,1,0,0,0
59,19,94,2367,0,,1,1,0,0,0
59,18,94,2003,1,,0,1,0,0,1
59,19,94,3483,0,,0,1,0,0,1
59,18,94,3009,1,1,0,1,0,0,0
59,18,94,2632,1,1,1,1,0,0,0
59,18,94,3164,1,0,0,1,0,0,1
59,19,94,2151,0,,0,1,0,0,0
59,18,94,2110,1,,0,1,0,0,0
59,18,94,2430,1,1,0,1,0,0,0
59,18,94,3794,1,1,0,1,0,0,1
59,18,94,2204,1,0,0,1,0,0,0
59,18,94,1725,1,1,0,1,0,0,0
59,19,94,1931,0,1,1,1,0,0,0
59,18,94,2940,1,0,0,1,0,0,0
59,19,94,1802,0,,1,1,0,0,0
59,19,94,3204,0,1,0,1,0,0,0
59,18,94,2159,1,0,0,1,0,0,0
59,19,94,2356,0,0,1,1,0,0,0
59,18,94,2729,1,,0,1,0,0,0
59,18,94,2626,1,,0,1,0,0,1
59,19,94,3112,0,1,0,1,0,0,0
59,19,94,2527,0,0,0,1,0,0,0
59,19,94,2401,0,1,1,1,0,0,0
59,18,94,1117,1,1,1,1,0,0,0
59,19,94,2367,0,1,1,1,0,0,0
59,18,94,2278,1,1,0,1,0,0,0
59,18,94,2696,1,,0,1,0,0,0
59,19,94,3311,0,1,0,1,0,0,0
59,18,94,2557,1,0,0,1,0,0,1
59,18,94,4388,1,1,1,1,0,0,1
59,19,94,3004,0,1,0,1,0,0,0
59,18,94,2141,1,0,1,1,0,0,0
59,18,94,2755,1,1,1,1,0,0,0
59,18,94,2904,1,,1,1,0,0,1
59,19,94,1802,0,1,1,1,0,0,0
59,19,94,3112,0,1,0,1,0,0,0
59,18,94,2712,1,1,1,1,0,0,1
59,19,94,2304,0,1,0,1,0,0,0
59,18,94,1694,1,1,1,1,0,0,0
59,18,94,2654,1,1,0,1,0,0,0
59,19,94,1879,0,0,1,1,0,0,1
59,19,94,2201,0,,0,1,0,0,0
59,19,94,2258,0,,0,1,0,0,0
59,19,94,1936,0,1,0,1,0,0,0
59,19,94,2426,0,0,0,1,0,0,0
59,19,94,1953,0,,0,1,0,0,0
59,18,94,2469,1,1,0,1,0,0,0
59,18,95,3491,1,,0,1,0,0,0
59,18,95,3209,1,1,1,1,0,0,1
59,19,95,3055,0,1,0,1,0,0,0
59,19,95,4694,0,,0,1,0,0,1
59,18,95,2756,1,1,0,1,0,0,0
59,18,95,2872,1,0,0,1,0,0,0
59,19,95,3043,0,,1,1,0,0,0
59,19,95,3858,0,,0,1,0,0,0
59,18,95,2384,1,1,0,1,0,0,0
59,19,95,4675,0,1,0,1,0,0,1
59,18,95,3125,1,,0,1,0,0,0
59,18,95,3292,1,,0,1,0,0,0
59,19,95,2101,0,1,0,1,0,0,0
59,19,95,903,0,1,1,1,0,0,0
59,19,95,3331,0,0,1,1,0,0,0
59,18,95,3439,1,,0,1,0,0,1
59,19,95,2851,0,,0,1,0,0,0
59,19,95,3044,0,0,0,1,0,0,1
59,18,95,3143,1,,1,1,0,0,0
59,19,95,3289,0,1,0,1,0,0,1
59,19,95,3893,0,,1,1,0,0,0
59,19,95,2305,0,1,0,1,0,0,1
59,19,95,3371,0,0,0,1,0,0,0
59,19,95,2307,0,1,0,1,0,0,0
59,19,95,2538,0,1,0,1,0,0,0
59,19,95,1491,0,,0,1,0,0,0
59,19,95,3234,0,1,1,1,0,0,0
59,19,95,2772,0,,0,1,0,0,0
59,18,95,2884,1,1,0,1,0,0,0
